"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"84","The four-week average of jobless claims fell to the lowest level since 1973—a sign of a healthy labor market. https://t.co/Lv7DnRM2DY",FALSE,4584,NA,2016-10-24 20:11:34,FALSE,NA,"790646938437685248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1402,FALSE,FALSE,NA,NA
"85","Since 2010, America's uninsured rate has been cut in half. Help build on that progress—join Team #Obamacare today: https://t.co/MhIICuE17A",FALSE,3355,NA,2016-10-24 18:52:18,FALSE,NA,"790626992433397760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",774,FALSE,FALSE,NA,NA
"86","This is just the latest step forward in the push to #ActOnClimate. https://t.co/UDInkidKkP",FALSE,3351,NA,2016-10-18 15:45:12,FALSE,NA,"788405579316277248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",837,FALSE,FALSE,NA,NA
"87","Read why @FLOTUS is fighting to ensure that girls everywhere have access to quality education. https://t.co/xleq3HHSZt #LetGirlsLearn",FALSE,5551,NA,2016-10-17 22:14:11,FALSE,NA,"788141079795163136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1382,FALSE,FALSE,NA,NA
"88","Wildfires in the next few decades could be ""unrecognizable"" to previous generations—because of climate change: https://t.co/vM3xM6mCf3",FALSE,3229,NA,2016-10-17 21:07:55,FALSE,NA,"788124404886540288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1224,FALSE,FALSE,NA,NA
"89","Senate leaders are blocking the Supreme Court nomination for their own political gain—don't be silent: https://t.co/OMdTVim0TC #DoYourJob",FALSE,3821,NA,2016-10-17 18:46:37,FALSE,NA,"788088844771926016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1407,FALSE,FALSE,NA,NA
"90","Senate leaders have recognized Judge Garland's impeccable credentials in the past. He deserves a fair hearing and a… https://t.co/w9bPtpSmm7",FALSE,11168,NA,2016-10-17 15:30:23,TRUE,NA,"788039460411682817",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3468,FALSE,FALSE,NA,NA
"91","We need a fully functional Supreme Court. Editorial boards across the country agree: https://t.co/BkLrNaTtzN #DoYourJob",FALSE,3744,NA,2016-10-14 21:17:59,FALSE,NA,"787039774330748928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1069,FALSE,FALSE,NA,NA
"92","The American Bar Association gave Judge Garland its highest rating. Senate leaders: #DoYourJob and fill the #SCOTUS… https://t.co/iTVTqGIUvV",FALSE,14027,NA,2016-10-14 19:20:14,TRUE,NA,"787010142378332160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",5505,FALSE,FALSE,NA,NA
"93","Denying climate change is dangerous. Join @OFA supporters in standing up for bold action now: https://t.co/7MDQGYgX2u #ActOnClimate",FALSE,2747,NA,2016-10-14 17:31:21,FALSE,NA,"786982739517943808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",734,FALSE,FALSE,NA,NA
"94","Cynics, take note: When we #ActOnClimate, we build a stronger future. https://t.co/wHHMdo2ro6",FALSE,4192,NA,2016-10-14 16:18:33,FALSE,NA,"786964419905523712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1116,FALSE,FALSE,NA,NA
"95","""That’s how we will overcome the challenges we face: by unleashing the power of all of us for all of us."" Read more: https://t.co/VxpwLIR4uF",FALSE,6770,NA,2016-10-13 21:30:34,FALSE,NA,"786680553617629185",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1994,FALSE,FALSE,NA,NA
"96","Check out the most recent editorial boards calling on Senate leaders to vote on Judge Garland: https://t.co/hzuhZYevfo #DoYourJob",FALSE,2593,NA,2016-10-13 20:29:34,FALSE,NA,"786665200711786496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",765,FALSE,FALSE,NA,NA
"97","Senate leaders have undercut the functionality of the Supreme Court, and that's unacceptable. #DoYourJob https://t.co/5HFXhgTMoP",FALSE,8852,NA,2016-10-13 18:29:08,FALSE,NA,"786634894629740544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2567,FALSE,FALSE,NA,NA
"98","Senate leaders' political games are handicapping the Supreme Court—and judgeships across the country. https://t.co/PhKOBKXLmS #DoYourJob",FALSE,3186,NA,2016-10-13 16:53:40,FALSE,NA,"786610870180646913",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1055,FALSE,FALSE,NA,NA
"99","LIVE: President Obama is speaking at a reception celebrating #HispanicHeritageMonth. https://t.co/FK0ytbKw1q",FALSE,2237,NA,2016-10-12 21:02:21,FALSE,NA,"786311063025451012",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",561,FALSE,FALSE,NA,NA
"100","Support the bold steps we're taking against climate change. Say you're ready to #ActOnClimate: https://t.co/EtwjaKgYFW",FALSE,2255,NA,2016-10-12 19:43:55,FALSE,NA,"786291325486309381",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",567,FALSE,FALSE,NA,NA
"101","Last week, more than 190 countries reached a landmark deal to reduce carbon pollution from aviation. https://t.co/LRYkXVw3rO #ActOnClimate",FALSE,3576,NA,2016-10-12 17:57:21,FALSE,NA,"786264508436058112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",921,FALSE,FALSE,NA,NA
"102","Let's leave our children and grandchildren a planet that's healthier than the one we have today. #ActOnClimate https://t.co/mP29bpRdU9",FALSE,12307,NA,2016-10-12 16:35:41,FALSE,NA,"786243954601660417",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3776,FALSE,FALSE,NA,NA
"103","Climate change's effects are devastating. Denying the science behind it does nothing to help. https://t.co/Rww40wwgD9 #ActOnClimate",FALSE,3468,NA,2016-10-12 15:25:03,FALSE,NA,"786226181318123523",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1284,FALSE,FALSE,NA,NA
"104","""On behalf of Michelle and our family, G’mar Chatimah Tovah."" —President Obama #YomKippur",FALSE,7536,NA,2016-10-11 23:59:09,FALSE,NA,"785993169460527104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1694,FALSE,FALSE,NA,NA
"105","""LGBT individuals deserve to know their country stands beside them."" —President Obama #NationalComingOutDay https://t.co/op7nBzbaod",FALSE,44434,NA,2016-10-11 21:18:09,FALSE,NA,"785952655113723904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",20657,FALSE,FALSE,NA,NA
"106","The Supreme Court must remain above politics. Judge Garland needs a hearing and a vote. #DoYourJob https://t.co/eVSPSIFNpB",FALSE,10159,NA,2016-10-11 20:02:19,FALSE,NA,"785933569365450752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3130,FALSE,FALSE,NA,NA
"107","Don't stand idly by while Senate leaders continue to block Judge Garland from a fair hearing and vote: https://t.co/TSavHP3mHg #DoYourJob",FALSE,3188,NA,2016-10-11 18:38:46,FALSE,NA,"785912543210377216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",924,FALSE,FALSE,NA,NA
"108","Judge Garland is just as qualified now as he was in 1997, Senate leaders. It's time to #DoYourJob. https://t.co/j1lEkdMYV6",FALSE,7292,NA,2016-10-11 17:26:32,FALSE,NA,"785894365298208769",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2365,FALSE,FALSE,NA,NA
"109","Dispel misinformation with facts from the @OFA Truth Team. https://t.co/zjexLUJXAC",FALSE,1839,NA,2016-10-11 15:31:34,FALSE,NA,"785865432486014980",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",458,FALSE,FALSE,NA,NA
"110","The uninsured rate is the lowest it's been in decades, thanks to #Obamacare. Spread the word.… https://t.co/ZkN8HVbn3E",FALSE,6641,NA,2016-10-07 22:03:05,TRUE,NA,"784514411604041729",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1844,FALSE,FALSE,NA,NA
"111","Deadline tonight—help rein in payday lenders that succeed by targeting vulnerable Americans: https://t.co/7OlpH6OFek #StopTheDebtTrap",FALSE,2344,NA,2016-10-07 20:38:47,FALSE,NA,"784493195061239808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",667,FALSE,FALSE,NA,NA
"112","The Obama administration and @CFPB are working to protect consumers and #StopTheDebtTrap. https://t.co/UMO01OUkdh",FALSE,2558,NA,2016-10-07 19:54:20,FALSE,NA,"784482008730734592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",611,FALSE,FALSE,NA,NA
"113","Our economy is on a better, stronger course. https://t.co/yzB6x7CExJ",FALSE,2561,NA,2016-10-07 18:02:16,FALSE,NA,"784453805706534916",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",626,FALSE,FALSE,NA,NA
"114","The economic progress we've made is undeniable—let's keep it up. https://t.co/gAlfaC1hkI",FALSE,3841,NA,2016-10-07 16:16:59,FALSE,NA,"784427310703345664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1131,FALSE,FALSE,NA,NA
"115","Check out President Obama's essay in @TheEconomist on the unique challenges the American economy faces. https://t.co/jKJNCrQALL",FALSE,3307,NA,2016-10-07 15:14:16,FALSE,NA,"784411527193456640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1203,FALSE,FALSE,NA,NA
"116","The economy added 156,000 jobs in September—extending the longest streak of total job growth on record.",FALSE,7940,NA,2016-10-07 13:59:22,FALSE,NA,"784392680008712192",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2197,FALSE,FALSE,NA,NA
"117","ICYMI: Read about the historic #ParisAgreement and what it means for the fight to #ActOnClimate. https://t.co/eMefgFZk53",FALSE,2653,NA,2016-10-06 18:35:27,FALSE,NA,"784099769425596418",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",751,FALSE,FALSE,NA,NA
"118","The cost of clean energy technology dropped significantly over the last eight years. Get the chart: https://t.co/fuGQMXeRYb #ActOnClimate",FALSE,3271,NA,2016-10-06 15:48:57,FALSE,NA,"784057869549252608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",916,FALSE,FALSE,NA,NA
"119","This historic step in the fight to #ActOnClimate came faster than anyone predicted. https://t.co/W2rtcNXkI7",FALSE,5517,NA,2016-10-05 21:30:38,FALSE,NA,"783781468719943680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1347,FALSE,FALSE,NA,NA
"120","""Today is a historic day in the fight to protect our planet for future generations."" —President Obama #ActOnClimate https://t.co/x3dJSCYUcj",FALSE,6134,NA,2016-10-05 20:44:42,FALSE,NA,"783769909146845184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1789,FALSE,FALSE,NA,NA
"121","LIVE: President Obama is delivering a statement on the Paris Climate Agreement. https://t.co/mNpQ6QyA91",FALSE,1883,NA,2016-10-05 19:30:42,FALSE,NA,"783751285212258304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",498,FALSE,FALSE,NA,NA
"122","Read from @NYTopinion about why filling the Supreme Court vacancy is crucial for our democracy: https://t.co/zuSWzxSaqW #DoYourJob",FALSE,2403,NA,2016-10-05 15:50:42,FALSE,NA,"783695919006920704",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",774,FALSE,FALSE,NA,NA
"123","Enough is enough. Say it's time for Senate leaders to get to work: https://t.co/2M789YIcBk #DoYourJob",FALSE,2675,NA,2016-10-04 20:30:46,FALSE,NA,"783404014054412288",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",695,FALSE,FALSE,NA,NA
"124","""Everybody cares about their kids, their grandkids, and the kind of world we pass on to them."" —President Obama https://t.co/cfxpSBNWIU",FALSE,7059,NA,2016-10-04 18:28:15,FALSE,NA,"783373180861767681",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2041,FALSE,FALSE,NA,NA
"125","Take what matters with you. https://t.co/E0hXWSu1q3 https://t.co/KJJdkE8DML",FALSE,3398,NA,2016-10-04 16:53:50,FALSE,NA,"783349420951674880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",755,FALSE,FALSE,NA,NA
"126","We've come a long way, but the fight for fairness and an economy that works for everyone continues. https://t.co/WWRhZHwYWE",FALSE,6446,NA,2016-10-04 15:08:13,FALSE,NA,"783322842955862020",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1653,FALSE,FALSE,NA,NA
"127","Side-by-side for 24 years. Here's to many more. #HappyAnniversary https://t.co/nh8Xfc7IWU",FALSE,310864,NA,2016-10-03 18:24:20,FALSE,NA,"783009809356304385",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",122151,FALSE,FALSE,NA,NA
"128","Facts matter. Stay informed with the @OFA Truth Team: https://t.co/O8PhOX5jJ3",FALSE,1959,NA,2016-10-03 15:30:43,FALSE,NA,"782966115248910337",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",478,FALSE,FALSE,NA,NA
"129","In the weekly address, President Obama discusses why access to paid leave is so important. https://t.co/q9kDEqYs5u #LeadOnLeave",FALSE,3672,NA,2016-10-01 14:46:41,FALSE,NA,"782230260767084545",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",835,FALSE,FALSE,NA,NA
"130","Parents shouldn't have to choose between a paycheck and taking care of a sick child at home. #LeadOnLeave https://t.co/FF4hTkgOZy",FALSE,8580,NA,2016-09-30 21:32:41,FALSE,NA,"781970043894632448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2249,FALSE,FALSE,NA,NA
"131","After thirty years in Congress, Senator, this should not be your proudest accomplishment. https://t.co/FwGAJsBCoo… https://t.co/86F1fhUWsp",FALSE,5267,NA,2016-09-30 20:11:02,TRUE,NA,"781949494631858176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2072,FALSE,FALSE,NA,NA
"132","We need a fully functioning Supreme Court. Speak up if you agree it's time for a hearing and a vote: https://t.co/d6nmum1Ut7 #DoYourJob",FALSE,3430,NA,2016-09-30 17:47:42,FALSE,NA,"781913425496662016",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",970,FALSE,FALSE,NA,NA
"133","There has never been a more qualified nominee, Senate leaders. He deserves a fair hearing and a vote. #DoYourJob https://t.co/qtzcY3iwyl",FALSE,9878,NA,2016-09-30 15:57:24,FALSE,NA,"781885668016332800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3185,FALSE,FALSE,NA,NA
"134","It's the Senate's job to fairly consider Supreme Court nominees. Their refusal to do so is unacceptable: https://t.co/s8FdCa0tq6 #DoYourJob",FALSE,3609,NA,2016-09-29 21:55:49,FALSE,NA,"781613479589470208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1080,FALSE,FALSE,NA,NA
"135","""Everybody gets sick."" Check out what President Obama is doing to extend access to paid sick leave: https://t.co/gOAc2HAkQg #LeadOnLeave",FALSE,2825,NA,2016-09-29 19:41:04,FALSE,NA,"781579567358095360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",683,FALSE,FALSE,NA,NA
"136","Never underestimate the strength and resilience of the American economy. https://t.co/OFTN2FlRtq",FALSE,5513,NA,2016-09-29 16:33:03,FALSE,NA,"781532250143719424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1356,FALSE,FALSE,NA,NA
"137","The @OFA Truth Team makes it easy to stay informed. Join today: https://t.co/Q0axQYyJY1",FALSE,1553,NA,2016-09-28 17:49:45,FALSE,NA,"781189166126264321",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",373,FALSE,FALSE,NA,NA
"138","This is no accident—we're making a comeback because together, we've fought hard to support American families. https://t.co/LTk7SiTexP",FALSE,10990,NA,2016-09-28 15:16:14,FALSE,NA,"781150531943211010",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3152,FALSE,FALSE,NA,NA
"139","We're better off than we were eight years ago. https://t.co/OwrTM3V78t",FALSE,7111,NA,2016-09-27 21:04:01,FALSE,NA,"780875664953978881",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2620,FALSE,FALSE,NA,NA
"140","Household incomes are up, and the poverty rate is down across all demographics. https://t.co/cEIdPJuuvR",FALSE,3400,NA,2016-09-27 19:42:15,FALSE,NA,"780855089946726400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1071,FALSE,FALSE,NA,NA
"141","As long as Senate leaders keep refusing to do their jobs, @OFA supporters will continue speaking out against their… https://t.co/DkmDKpMhOw",FALSE,8406,NA,2016-09-27 16:57:08,TRUE,NA,"780813534376538112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2863,FALSE,FALSE,NA,NA
"142","Senate leaders have blocked Judge Garland's hearing for over six months now. Keep pushing: https://t.co/AGrUjJTnST #DoYourJob",FALSE,2725,NA,2016-09-27 15:28:39,FALSE,NA,"780791269060595712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",862,FALSE,FALSE,NA,NA
"143","Important, tough conversations require solid facts. Get them from the @OFA Truth Team: https://t.co/5YH9zVeayn https://t.co/dD1EPgaA9W",FALSE,3460,NA,2016-09-26 20:58:33,FALSE,NA,"780511904485605376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1012,FALSE,FALSE,NA,NA
"144","These are high praises from the American Bar Association—and yet, Senate leaders refuse to even consider Judge Garl… https://t.co/ryPFLZDAhY",FALSE,7324,NA,2016-09-26 18:59:05,TRUE,NA,"780481839177748480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2375,FALSE,FALSE,NA,NA
"145","Senate leaders' unprecedented obstruction of the Supreme Court nomination must end. Your voice matters: https://t.co/yhy8al1FK7 #DoYourJob",FALSE,2328,NA,2016-09-26 17:27:01,FALSE,NA,"780458668122791936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",766,FALSE,FALSE,NA,NA
"146","The American people are waiting for Senate leaders to do their jobs. https://t.co/LNqAQpxMle",FALSE,4422,NA,2016-09-26 15:55:33,FALSE,NA,"780435649971167232",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1450,FALSE,FALSE,NA,NA
"147","Senate leaders have blocked Judge Garland's hearing for over six months now. Keep pushing: https://t.co/peV6aCYswa #DoYourJob",FALSE,2424,NA,2016-09-23 21:12:45,FALSE,NA,"779428314012200960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",804,FALSE,FALSE,NA,NA
"148","Senate leaders need to work for the good of the American people, not seek out political points. https://t.co/Tdx3xk6gYi",FALSE,6839,NA,2016-09-23 20:05:48,FALSE,NA,"779411464830320640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2159,FALSE,FALSE,NA,NA
"149","Watch President Obama and @CEAChair Jason Furman discuss the positive gains the American economy has made. https://t.co/J28Crn3WAP",FALSE,1685,NA,2016-09-23 19:03:51,FALSE,NA,"779395875239895042",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",486,FALSE,FALSE,NA,NA
"150","Here are 16 broken records we shouldn't be proud of. https://t.co/x98dGgEloW",FALSE,6989,NA,2016-09-23 18:02:58,FALSE,NA,"779380553334140932",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",4323,FALSE,FALSE,NA,NA
"151","Stay informed. Stay engaged. Speak up. Join the @OFA Truth Team: https://t.co/GVTL4HrTXw",FALSE,1580,NA,2016-09-23 16:57:07,FALSE,NA,"779363981177843712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",473,FALSE,FALSE,NA,NA
"152","Another record broken: 16 months in a row of undeniable, record-breaking heat.
https://t.co/qMAH7nFf5I #ActOnClimate",FALSE,2677,NA,2016-09-23 15:57:29,FALSE,NA,"779348972670517248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1437,FALSE,FALSE,NA,NA
"153","Happy #FirstDayofFall. https://t.co/ix02MNuOud",FALSE,41307,NA,2016-09-22 22:18:43,FALSE,NA,"779082523963863041",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",13800,FALSE,FALSE,NA,NA
"154","We can't sit idly by. Climate change is likely to threaten our national security—we must act now.… https://t.co/6QQmpf27W0",FALSE,4999,NA,2016-09-22 21:21:51,TRUE,NA,"779068216018468864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1558,FALSE,FALSE,NA,NA
"155","Judge Garland is highly qualified for the bench—even some Senate leaders who are now blocking his hearing have agre… https://t.co/D5ScOCikVl",FALSE,7877,NA,2016-09-22 19:00:00,TRUE,NA,"779032515302400000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2536,FALSE,FALSE,NA,NA
"156","Senate leaders' blind obstruction of Judge Garland's nomination sets a dangerous precedent. We can't stand idly by. https://t.co/k76I6DCDRI",FALSE,2432,NA,2016-09-22 17:34:00,FALSE,NA,"779010876074438657",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",789,FALSE,FALSE,NA,NA
"157","Enough of the shameless partisanship, Senators. #DoYourJob and fill the Supreme Court vacancy. https://t.co/vIQY0bivo4",FALSE,6549,NA,2016-09-22 15:58:39,FALSE,NA,"778986879249100800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",2340,FALSE,FALSE,NA,NA
"158","Help keep the pressure on Senate leaders to give Judge Garland a fair hearing before their next recess. https://t.co/lkLz4yidaw #DoYourJob",FALSE,2713,NA,2016-09-21 19:58:02,FALSE,NA,"778684733093912576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",780,FALSE,FALSE,NA,NA
"159","We need to keep up efforts to fight climate change at every level—locally, nationally, globally. #ActOnClimate https://t.co/L10qdkgPDg",FALSE,10326,NA,2016-09-09 21:05:57,FALSE,NA,"774353170159968259",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3572,FALSE,FALSE,NA,NA
"160","Senate leaders are back in session. Keep the pressure high—call out their obstructionism. https://t.co/eThTUbIMH0 #DoYourJob",FALSE,2246,NA,2016-09-09 19:16:01,FALSE,NA,"774325506065985536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",665,FALSE,FALSE,NA,NA
"161","There's no need to overcomplicate the process. #DoYourJob https://t.co/QgaNgKNBzJ",FALSE,3634,NA,2016-09-09 17:47:36,FALSE,NA,"774303257023963136",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1326,FALSE,FALSE,NA,NA
"162","We must take bold steps now—climate change is already impacting millions of people. https://t.co/ZWBgt0XEWt #ActOnClimate",FALSE,3911,NA,2016-09-09 15:08:56,FALSE,NA,"774263324032790528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1360,FALSE,FALSE,NA,NA
"163","Congress is back, and they have important work to do before their next recess. Make sure you say where you stand: https://t.co/Ll1Croa3Ui",FALSE,3379,NA,2016-09-08 19:39:42,FALSE,NA,"773969076171309056",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",940,FALSE,FALSE,NA,NA
"164","Stay in the loop with important facts. Join @OFA's Truth Team: https://t.co/2KkNrPgHPL https://t.co/FDOocrpQvU",FALSE,2070,NA,2016-09-08 17:39:40,FALSE,NA,"773938870421368832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",506,FALSE,FALSE,NA,NA
"165","Rising sea levels are already flooding homes and roads along America's coasts. The time to #ActOnClimate is now. https://t.co/OplSsyTHEX",FALSE,4442,NA,2016-09-07 21:47:15,FALSE,NA,"773638787549188096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1828,FALSE,FALSE,NA,NA
"166","Fewer Americans are uninsured than ever before, thanks to #Obamacare. https://t.co/tFbGtiPzWL",FALSE,2990,NA,2016-09-07 20:00:50,FALSE,NA,"773612008889421824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",858,FALSE,FALSE,NA,NA
"167","Congress is back from recess. Help put the pressure on Senate leaders to give Judge Garland a hearing: https://t.co/F4eATpElMT #DoYourJob",FALSE,2711,NA,2016-09-07 17:48:24,FALSE,NA,"773578682350702592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",823,FALSE,FALSE,NA,NA
"168","The process is clear. The Supreme Court and American people are waiting for Senate leaders to get to work. https://t.co/1YzeZLIcAT",FALSE,10009,NA,2016-09-07 15:53:22,FALSE,NA,"773549731901349888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",3175,FALSE,FALSE,NA,NA
"169","Senate leaders have 32 days before their next recess to give Judge Garland a hearing and a vote. Call them out now: https://t.co/IV1AGOEDag",FALSE,3144,NA,2016-09-06 21:57:45,FALSE,NA,"773279043726618624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1050,FALSE,FALSE,NA,NA
"170","The Paris Climate Agreement is a big deal in the fight against climate change—and now, a big step closer to reality. https://t.co/5vd6n0BFgG",FALSE,3810,NA,2016-09-06 20:19:23,FALSE,NA,"773254286855712769",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",1207,FALSE,FALSE,NA,NA
"171","The United States is leading the way in the fight to #ActOnClimate. https://t.co/vkUMjg6XKc",FALSE,2422,NA,2016-09-06 18:57:30,FALSE,NA,"773233683608199168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BarackObama",607,FALSE,FALSE,NA,NA
