"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Tough loss but met LaVar and he‚Äôs definitely fun and full of energy #TheProcess https://t.co/UiYHP8XLNA",FALSE,35261,NA,2017-12-08 04:34:15,FALSE,NA,"938990082396008448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",6880,FALSE,FALSE,NA,NA
"2","I thought I was gonna be around a bunch @sportsillustrated models but this is not a bad group to be with ha‚Ä¶ https://t.co/jffLECbmvn",FALSE,21332,NA,2017-12-07 02:12:54,TRUE,NA,"938592123041013761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",2853,FALSE,FALSE,NA,NA
"3","Exciting and fun game tonight... Great battle against the big fella #TheProcess https://t.co/mffqKID9Mh",FALSE,18882,NA,2017-12-03 04:11:49,FALSE,NA,"937172497673449474",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",2224,FALSE,FALSE,NA,NA
"4","JUICY LIPS #TheProcess https://t.co/ROtEZxgtS1",FALSE,18752,NA,2017-12-02 02:16:15,FALSE,NA,"936781026428198914",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",3059,FALSE,FALSE,NA,NA
"5","My City, my rules. @champssports @torylanez @adidasoriginals #WeKnowGame https://t.co/rJNCifORym",FALSE,4161,NA,2017-11-30 23:04:57,FALSE,NA,"936370493682266112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",864,FALSE,FALSE,NA,NA
"6","We blew the lead but still got it done #TheProcess https://t.co/cJYsTdpuWH",FALSE,15162,NA,2017-11-30 03:51:06,FALSE,NA,"936080118589607936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",1527,FALSE,FALSE,NA,NA
"7","Moments like these are why I love playing the game... Shane‚Äôs reaction and face is priceless ‚ù§Ô∏è‚ù§Ô∏è‚ù§Ô∏è #ThisWhyWePlay https://t.co/E5DbCAWovV",FALSE,39112,NA,2017-11-29 02:24:54,FALSE,NA,"935696036189884416",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",7312,FALSE,FALSE,NA,NA
"8","Great team effort tonight.... We‚Äôre rolling #TheProcess https://t.co/DMVxp3peMI",FALSE,13431,NA,2017-11-26 03:34:18,FALSE,NA,"934626338597736450",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",1649,FALSE,FALSE,NA,NA
"9","The love in this city is different.... Special connection we have... I really appreciate it #TheProcess https://t.co/fBEzzwu1GO",FALSE,29169,NA,2017-11-23 03:27:10,FALSE,NA,"933537382351163392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",5316,FALSE,FALSE,NA,NA
"10","@torylanez and I are up to something with @champssports @adidasoriginals https://t.co/BbcinwB46a",FALSE,961,"torylanez",2017-11-22 17:29:40,FALSE,NA,"933387013952344064","34868950","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",276,FALSE,FALSE,NA,NA
"11","I see you #Phila fans, trusting #TheProcess. Top 10 on the @DICKS #JerseyReport¬†¬†https://t.co/Vr3NnPpyjv. Blessed f‚Ä¶ https://t.co/YLVMgIadnT",FALSE,7309,NA,2017-11-22 17:28:14,TRUE,NA,"933386654764683264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",629,FALSE,FALSE,NA,NA
"12","On to the next one!! #TheProcess https://t.co/Qset7vnvsv",FALSE,16862,NA,2017-11-21 03:30:08,FALSE,NA,"932813352534933504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",1728,FALSE,FALSE,NA,NA
"13","Dead Ass why is everyone making fun of my tweet? I was reflecting on what happened last night #TrustIt",FALSE,15545,NA,2017-11-19 23:38:02,FALSE,NA,"932392551725850627",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",1508,FALSE,FALSE,NA,NA
"14","Gotta play for 48 mins... The warriors are amazing though #TheProcess",FALSE,10405,NA,2017-11-19 23:18:09,FALSE,NA,"932387547963064322",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",1071,FALSE,FALSE,NA,NA
"15","Now we know what it feels like to blow a big lead.. Gotta stay focused to get the job done. Great learning lesson a‚Ä¶ https://t.co/V9cC28xUwv",FALSE,55205,NA,2017-11-19 23:12:01,TRUE,NA,"932386006929723393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",13748,FALSE,FALSE,NA,NA
"16","I see you #Phila fans, trusting #TheProcess. Top 10 on the @DICKS #JerseyReport¬†¬†https://t.co/Vr3NnPpyjv. Blessed f‚Ä¶ https://t.co/v99JRyzSFf",FALSE,6655,NA,2017-11-18 02:53:52,TRUE,NA,"931717059486081024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",550,FALSE,FALSE,NA,NA
"17","We had a great couple days in LA...... Ì†ΩÌ±ëÌ†ΩÌ±ë of LA #Jokes #NotThatSerious https://t.co/H1ODeIs21t",FALSE,23152,NA,2017-11-17 00:41:18,FALSE,NA,"931321310621437952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",4473,FALSE,FALSE,NA,NA
"18","I like Lonzo‚Äôs game... no shots towards him #TrustIt",FALSE,33800,NA,2017-11-16 07:20:13,FALSE,NA,"931059316244692994",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",6936,FALSE,FALSE,NA,NA
"19","WHAT A NIGHT #TheProcess https://t.co/92q82Zzvzb",FALSE,108688,NA,2017-11-16 06:56:31,FALSE,NA,"931053351055196160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",33586,FALSE,FALSE,NA,NA
"20","Who‚Äôs mans is this? https://t.co/egq6Q2iaWi",FALSE,41362,NA,2017-11-15 03:01:58,FALSE,NA,"930631935960932352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",9781,FALSE,FALSE,NA,NA
"21","T #TTP https://t.co/C94SBVDPKv",FALSE,1595,NA,2017-11-11 07:17:00,FALSE,NA,"929246565713113088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",249,FALSE,FALSE,NA,NA
"22","U https://t.co/3o0t5DJYye",FALSE,4901,NA,2017-11-11 07:14:47,FALSE,NA,"929246008210419713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",556,FALSE,FALSE,NA,NA
"23","‚ÄúYou know what time it is‚Äù..... That step back of course was coming",FALSE,13650,NA,2017-11-03 05:04:40,FALSE,NA,"926314159553343488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",2383,FALSE,FALSE,NA,NA
"24","Trust The Process #HeDiedForOurSins https://t.co/WZF9dXpdZ6",FALSE,30306,NA,2017-11-02 20:56:45,FALSE,NA,"926191370850639872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",9358,FALSE,FALSE,NA,NA
"25","Rolling #TheProcess https://t.co/9jtM1NoN5s",FALSE,18169,NA,2017-11-02 03:20:31,FALSE,NA,"925925563814080512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",3326,FALSE,FALSE,NA,NA
"26","I think we as ‚ÄúThe Dodgers‚Äù got game 6.. it‚Äôs definitely gonna be fun #WorldSeries",FALSE,2045,NA,2017-10-30 06:04:59,FALSE,NA,"924879786593472512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",261,FALSE,FALSE,NA,NA
"27","I guess that was an amazing game..",FALSE,7739,NA,2017-10-30 05:47:57,FALSE,NA,"924875501369483265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",726,FALSE,FALSE,NA,NA
"28","Hell yea... what a game!!!!! #WorldSeries https://t.co/OLExipUfXW",FALSE,8879,NA,2017-10-30 05:41:48,FALSE,NA,"924873954476556288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",1903,FALSE,FALSE,NA,NA
"29","Let‚Äôs go ASTROS #WorldSeries #TheProcess https://t.co/mq0IoTdNPH",FALSE,10185,NA,2017-10-30 04:40:02,FALSE,NA,"924858408796385280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",1787,FALSE,FALSE,NA,NA
"30","In the house with Commissioner Manfred and company #WorldSeries #TheProcess https://t.co/bOExbUOwiA",FALSE,6308,NA,2017-10-29 23:58:50,FALSE,NA,"924787645145845760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",885,FALSE,FALSE,NA,NA
"31","Ranking keeps rising on @DICKS #JerseyReport. Our fans are the best! Much love! https://t.co/I84L7bnzTo #TheProcess‚Ä¶ https://t.co/VM8kZ2IA6J",FALSE,3017,NA,2017-10-27 03:23:05,TRUE,NA,"923751879586275328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",305,FALSE,FALSE,NA,NA
"32","I‚Äôm nice Ì†ΩÌ¥•Ì†ΩÌ¥•Ì†ΩÌ¥•",FALSE,6617,NA,2017-10-26 23:03:00,FALSE,NA,"923686428638371840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",1060,FALSE,FALSE,NA,NA
"33","Markelle is Ì†ΩÌ≤© at 2k",FALSE,35194,NA,2017-10-26 23:02:33,FALSE,NA,"923686316050735104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",5629,FALSE,FALSE,NA,NA
"34","Ì†ΩÌ≤©",FALSE,2374,NA,2017-10-26 23:01:15,FALSE,NA,"923685990174285824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",404,FALSE,FALSE,NA,NA
"35","Ì†ΩÌ¥•",FALSE,2136,NA,2017-10-26 22:58:58,FALSE,NA,"923685415218970624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",300,FALSE,FALSE,NA,NA
"36","Great win tonight.. gotta keep on getting better #TheProcess https://t.co/CNPMCiHjTV",FALSE,17685,NA,2017-10-24 02:58:30,FALSE,NA,"922658529575661569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",2769,FALSE,FALSE,NA,NA
"37","Met some @sixers fans with @DraftKings. When I needed some help, they all had my back. #BestFans
https://t.co/zMlGTrEHj6",FALSE,1049,NA,2017-10-23 22:13:12,FALSE,NA,"922586731320193025",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",112,FALSE,FALSE,NA,NA
"38","And That was 32 career games.... Felt great out there #TheProcess https://t.co/RodTdUCHhq",FALSE,20479,NA,2017-10-19 03:54:44,FALSE,NA,"920860743385403393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",2511,FALSE,FALSE,NA,NA
"39","Great way to end preseason with a win.It‚Äôs about to get real now.Thanks for all the love in Kansas. My location is‚Ä¶ https://t.co/AG2in11yN1",FALSE,14816,NA,2017-10-14 04:52:27,TRUE,NA,"919063326600122369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",3082,FALSE,FALSE,NA,NA
"40","My bad y‚Äôall , I thought I was using my burner account #TheProcess",FALSE,74534,NA,2017-10-14 04:02:07,FALSE,NA,"919050661232340993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",21309,FALSE,FALSE,NA,NA
"41","And keep caring about stats and not your team success..... your +/- was ass @youngwhiteside #Softy",FALSE,30305,NA,2017-10-14 03:58:47,FALSE,NA,"919049822237323264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",11947,FALSE,FALSE,NA,NA
"42","Dude they had to take your ass out or you would‚Äôve fouled out in 5 min... And we‚Äôre talking about Preseason, not re‚Ä¶ https://t.co/GbAhzjHBYJ",FALSE,48376,NA,2017-10-14 03:42:41,TRUE,NA,"919045772410224640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",19235,FALSE,FALSE,NA,NA
"43","There‚Äôs no place like home... So happy to be back where it all started. Hope to see everyone tomorrow night‚Ä¶ https://t.co/hfrin8WQ1I",FALSE,12772,NA,2017-10-13 00:23:43,TRUE,NA,"918633312750657537",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",1619,FALSE,FALSE,NA,NA
"44","Felt great to get back out there and get a win... The future is bright #TheProcess https://t.co/tuvREulpyR",FALSE,23785,NA,2017-10-12 02:56:32,FALSE,NA,"918309382802337793",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",4479,FALSE,FALSE,NA,NA
"45","The Process to be continued...... I LOVE YOU PHILADELPHIA #5MoreYears https://t.co/Xop96EhRPA",FALSE,38037,NA,2017-10-10 04:06:02,FALSE,NA,"917602094223450112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",9476,FALSE,FALSE,NA,NA
"46","Omg Aaron Rodgers is the freaking GOAT... He did it again Ì†ΩÌ∞êÌ†ΩÌ∞êÌ†ΩÌ∞ê#GoPackGo",FALSE,16917,NA,2017-10-08 23:28:46,FALSE,NA,"917169930134581248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",3859,FALSE,FALSE,NA,NA
"47","Go Pack Go #LetsGoPackers",FALSE,6390,NA,2017-10-08 22:32:44,FALSE,NA,"917155828746027008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",1387,FALSE,FALSE,NA,NA
"48","I‚Äôm on a basketball court doing things lmao.... I‚Äôm back #TheProcess https://t.co/qN0WEzqFyQ",FALSE,16914,NA,2017-10-06 00:06:11,FALSE,NA,"916092184880910337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",3655,FALSE,FALSE,NA,NA
"49","Trust The Process https://t.co/7qHHiDomjz",FALSE,12691,NA,2017-09-28 21:22:49,FALSE,NA,"913514355198701569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",2949,FALSE,FALSE,NA,NA
"50","Year 2 or year 4 .... Another chance at Rookie Of The Year. Should be fun #TheProcess https://t.co/SJaJTUrYaC",FALSE,18117,NA,2017-09-27 23:56:37,FALSE,NA,"913190672643100673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",3346,FALSE,FALSE,NA,NA
"51","What A Time!!!! #TheProcess https://t.co/TTrOhT4tIY",FALSE,27534,NA,2017-09-26 00:56:19,FALSE,NA,"912480923152736258",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",8234,FALSE,FALSE,NA,NA
"52","What a great game it was today for the eagles!!!!The city is on the rise. THANKS FOR ALL THE LOVE TOO #TheProcess‚Ä¶ https://t.co/BRzo5GLkHj",FALSE,8923,NA,2017-09-25 02:07:35,TRUE,NA,"912136470303055872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",1568,FALSE,FALSE,NA,NA
"53","That was wild #FlyEaglesFly",FALSE,17416,NA,2017-09-24 20:34:45,FALSE,NA,"912052710408671232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",4043,FALSE,FALSE,NA,NA
"54","Eagles are rolling #FlyEaglesFly",FALSE,7156,NA,2017-09-24 19:04:56,FALSE,NA,"912030106931089408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",1665,FALSE,FALSE,NA,NA
"55","JOEL EMBIID IS BETTER THAN MJ EVER WAS @QuireSultan #FACTS #BurnerTwitter",FALSE,34198,NA,2017-09-18 23:25:00,FALSE,NA,"909921224410755073",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",13154,FALSE,FALSE,NA,NA
"56","Damn YoungHoe definitely ain't Koo no moreÌ†ΩÌ∏©",FALSE,21519,NA,2017-09-17 22:59:14,FALSE,NA,"909552353656889345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",9584,FALSE,FALSE,NA,NA
"57","I'm excited to play in the new Statement jersey this season. #TheProcess https://t.co/0WxL8FosEd",FALSE,16952,NA,2017-09-16 01:17:18,FALSE,NA,"908862325205200896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",3373,FALSE,FALSE,NA,NA
"58","TRUST IT https://t.co/Yiqz3oYRqF",FALSE,6916,NA,2017-09-14 02:13:43,FALSE,NA,"908151744282144768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",1621,FALSE,FALSE,NA,NA
"59","It's almost that time of the year... can't wait to shut these bums up and the Process never ends. JUST TRUST IT‚Ä¶ https://t.co/Ccdm3b04kF",FALSE,25704,NA,2017-09-14 01:10:45,TRUE,NA,"908135899694845952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",9413,FALSE,FALSE,NA,NA
"60","#RunTheNeighborhood &amp; activate my scene so I can talk to myself @NBA2K https://t.co/GVsUhhjVou https://t.co/E7JToUIoHT",FALSE,1367,NA,2017-09-07 19:40:49,FALSE,NA,"905878541442703361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",260,FALSE,FALSE,NA,NA
"61","FLOYD MONEY MAYWEATHER!!!!!! That was super fun",FALSE,15914,NA,2017-08-27 04:53:29,FALSE,NA,"901668970541002752",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",4013,FALSE,FALSE,NA,NA
"62","My Durability rating must've not allowed my 2k rating to be at least 95Ì†æÌ¥îÌ†æÌ¥î!!!! Gotta work on that #TheProcess",FALSE,30425,NA,2017-07-18 00:00:32,FALSE,NA,"887099730895011841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",8191,FALSE,FALSE,NA,NA
"63","My brother @paulpogba #TheProcess #LaLegende https://t.co/l2bYBC0CUj",FALSE,12886,NA,2017-07-15 01:08:42,FALSE,NA,"886029722118901761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",3722,FALSE,FALSE,NA,NA
"64","These kids were all trusting the Process at the baseball home run derby #TheProcessLovesTheKids https://t.co/EVz0xD7y7o",FALSE,6760,NA,2017-07-11 03:16:28,FALSE,NA,"884612324593741824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",1043,FALSE,FALSE,NA,NA
"65","Aaron Judge is a beast #HomeRunDerby2017",FALSE,9783,NA,2017-07-11 02:32:22,FALSE,NA,"884601227094491137",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",2305,FALSE,FALSE,NA,NA
"66","And I keep on collecting Balls... #HomeRunDerby https://t.co/7v0DG0drJO",FALSE,10991,NA,2017-07-11 02:10:01,FALSE,NA,"884595601840779265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",2216,FALSE,FALSE,NA,NA
"67","And I got a ball #HomeRunDerby2017 https://t.co/0kRHS7zLVp",FALSE,27124,NA,2017-07-11 02:01:50,FALSE,NA,"884593544018743296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",6419,FALSE,FALSE,NA,NA
"68","I killed a lion with my bare hands so I'm great lmao #TheProcess",FALSE,15350,NA,2017-07-11 01:55:58,FALSE,NA,"884592066835218432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",4898,FALSE,FALSE,NA,NA
"69","As I said that, Muller won... What a great match though!!!! #Wimbledon",FALSE,1872,NA,2017-07-10 19:35:08,FALSE,NA,"884496225894117381",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",187,FALSE,FALSE,NA,NA
"70","Muller's serve in exquisite.. There's almost no chance Nadal breaks him #Wimbeldon",FALSE,1643,NA,2017-07-10 19:29:40,FALSE,NA,"884494853459103744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",152,FALSE,FALSE,NA,NA
"71","This Nadal vs Muller match is so good and exciting #Wimbledon",FALSE,3955,NA,2017-07-10 18:57:55,FALSE,NA,"884486860386557953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",768,FALSE,FALSE,NA,NA
"72","Oh no no no.. don't do this to us",FALSE,31159,NA,2017-07-09 03:48:25,FALSE,NA,"883895591645970432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",11969,FALSE,FALSE,NA,NA
"73","Alternative facts I guess",FALSE,4941,NA,2017-07-09 03:20:51,FALSE,NA,"883888653751255040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",666,FALSE,FALSE,NA,NA
"74","According to whatever network this is,I've NEVER played a game in my life.Nerlens neither.I guess I can be a freaki‚Ä¶ https://t.co/Aa271C590a",FALSE,16387,NA,2017-07-09 03:18:57,TRUE,NA,"883888176481349633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",4014,FALSE,FALSE,NA,NA
"75","Philly fans are the best... LOVE Y'ALL #TheProcess",FALSE,17713,NA,2017-07-09 01:33:26,FALSE,NA,"883861622296633345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",4077,FALSE,FALSE,NA,NA
"76",".@LisaaRamos is the best ‚ù§Ô∏è‚ù§Ô∏è‚ù§Ô∏è‚ù§Ô∏èÌ†ΩÌ∏ä",FALSE,1828,NA,2017-07-09 01:12:26,FALSE,NA,"883856335120601088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",204,FALSE,FALSE,NA,NA
"77","That day has finally come ha #TheProcess",FALSE,12430,NA,2017-07-08 22:31:31,FALSE,NA,"883815840893763584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",2514,FALSE,FALSE,NA,NA
"78","I've always thought Elena loved Stefan more but she doesn't have the balls to admit and it makes me sick.That Jawn is lit though #TeamStefan",FALSE,5521,NA,2017-07-08 03:13:05,FALSE,NA,"883524312984170497",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",1387,FALSE,FALSE,NA,NA
"79","Sitting here and watching my favorite show ""Vampire Diaries""",FALSE,8061,NA,2017-07-08 03:03:17,FALSE,NA,"883521843302453248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",1831,FALSE,FALSE,NA,NA
"80","A wise man once said ""Trust The Process""",FALSE,61620,NA,2017-07-08 03:00:16,FALSE,NA,"883521086058622976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",27671,FALSE,FALSE,NA,NA
"81","MORE ASSISTS #TheProcess https://t.co/8HZ96HfTV1",FALSE,20868,NA,2017-07-01 20:28:10,FALSE,NA,"881248082800902145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",5982,FALSE,FALSE,NA,NA
"82","Trust The Process..... Guys it's happening  #TrustBC",FALSE,34476,NA,2017-07-01 20:23:01,FALSE,NA,"881246787662745600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",11971,FALSE,FALSE,NA,NA
"83","Playoffs spots are opening up hehehehe #TheProcess",FALSE,70287,NA,2017-07-01 01:50:33,FALSE,NA,"880966827530211328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",34886,FALSE,FALSE,NA,NA
"84","Btw Avery Bradley not making at least 1st team All Defense is so crazy to me.. I wanna know who these voters are smh",FALSE,20035,NA,2017-06-27 01:44:45,FALSE,NA,"879515816068251648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",6266,FALSE,FALSE,NA,NA
"85","Congrats to Malcom for the award.. you deserve it #ROY",FALSE,17596,NA,2017-06-27 01:18:20,FALSE,NA,"879509166687211520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",2914,FALSE,FALSE,NA,NA
"86","Please dunk on him so hard that his daddy runs on the court to save him.. https://t.co/cMvt5RYiSQ",FALSE,84022,NA,2017-06-22 23:58:34,FALSE,NA,"878039541319430145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",52791,FALSE,FALSE,NA,NA
"87","Congrats to @MarkelleF and welcome to the team #TheProcess",FALSE,23148,NA,2017-06-22 23:50:13,FALSE,NA,"878037441172697088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoelEmbiid",6506,FALSE,FALSE,NA,NA
